acx1,acy1,acz1,gx1,gy1,gz1,roll1,pitch1,yaw1,acx2,acy2,acz2,gx2,gy2,gz2,roll2,pitch2,yaw2,label
71.1,24.1,47.1,0.1,0.6,-0.4,78.0,9.0,138.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,stop
99.1,14.1,24.1,0.5,0.7,0.9,8.0,-87.0,131.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
54.1,18.1,11.1,0.3,-1.0,0.8,22.0,61.0,130.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,stop
23.1,25.1,10.1,-0.5,-0.5,-0.5,73.0,-38.0,-71.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,stop
16.1,6.1,22.1,0.1,-0.8,-0.9,-131.0,10.0,-87.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,stop
51.1,8.1,20.1,-0.1,-1.0,0.6,-100.0,-22.0,-61.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
40.1,48.1,47.1,0.3,-0.4,-0.3,65.0,-42.0,-142.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,stop
58.1,42.1,34.1,-1.0,-0.5,-0.3,-101.0,82.0,-13.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,stop
23.1,3.1,0.1,-0.3,-0.5,0.8,-37.0,-7.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,stop
93.1,18.1,4.1,-0.1,-0.7,-0.7,49.0,-71.0,118.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,stop
1.1,16.1,28.1,0.3,-0.3,-0.3,174.0,1.0,-43.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,stop
27.1,48.1,22.1,0.7,0.5,-0.5,-41.0,-55.0,43.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,stop
80.1,41.1,3.1,0.4,-0.9,0.2,-155.0,28.0,-71.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,stop
34.1,31.1,48.1,0.3,-0.8,-1.0,-38.0,-17.0,88.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,stop
17.1,26.1,17.1,0.1,0.7,0.5,82.0,8.0,-132.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,stop
48.1,27.1,28.1,-0.7,-1.0,-0.7,98.0,46.0,-146.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,stop
91.1,20.1,7.1,0.2,0.3,0.3,129.0,-88.0,-39.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,stop
18.1,40.1,9.1,-0.6,-0.7,0.0,100.0,73.0,-113.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,stop
34.1,4.1,44.1,-0.6,0.0,-0.5,-46.0,-54.0,-11.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,stop
42.1,13.1,17.1,0.0,0.7,-0.3,44.0,54.0,136.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,stop
14.1,25.1,20.1,-0.9,0.5,0.5,-46.0,-12.0,130.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,stop
22.1,41.1,18.1,0.2,0.3,-0.4,174.0,79.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,stop
34.1,45.1,49.1,0.5,-0.4,-0.5,82.0,71.0,98.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,stop
47.1,26.1,6.1,0.2,-0.6,0.8,163.0,-89.0,-90.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,stop
66.1,4.1,4.1,-0.4,0.0,0.2,179.0,-41.0,-26.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,stop
38.1,42.1,19.1,-0.7,-0.4,0.4,-94.0,-40.0,-74.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,stop
12.1,25.1,11.1,-1.0,0.9,-0.4,-100.0,-54.0,121.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,stop
27.1,43.1,28.1,-0.6,-0.6,-0.2,111.0,66.0,-43.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,stop
30.1,33.1,8.1,0.9,0.6,-0.7,-147.0,23.0,131.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,stop
26.1,2.1,47.1,-0.2,-0.6,-0.4,109.0,69.0,-169.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,stop
37.1,40.1,25.1,-0.7,-0.7,0.6,-26.0,64.0,-158.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
85.1,40.1,23.1,-0.2,0.4,0.5,119.0,29.0,55.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,stop
39.1,30.1,28.1,0.8,-0.7,-0.3,-40.0,85.0,168.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,stop
61.1,26.1,26.1,-0.1,-0.1,-0.6,125.0,-60.0,-63.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,stop
1.1,15.1,29.1,-0.4,0.3,-0.8,78.0,-58.0,-84.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,stop
73.1,45.1,45.1,0.3,-0.9,-0.2,-30.0,85.0,-51.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,stop
8.1,2.1,17.1,0.4,0.3,0.9,174.0,-10.0,26.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,stop
64.1,31.1,29.1,0.4,0.9,0.4,122.0,73.0,118.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,stop
71.1,31.1,41.1,0.2,-0.8,0.2,0.0,84.0,116.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
24.1,26.1,37.1,0.7,0.1,0.2,150.0,34.0,37.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,stop
98.1,16.1,1.1,0.7,-1.0,-0.8,-160.0,-89.0,-45.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,stop
8.1,0.1,45.1,0.6,0.7,0.1,-79.0,-86.0,123.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,stop
40.1,10.1,35.1,-0.8,0.0,-0.7,-28.0,-80.0,147.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,stop
56.1,8.1,16.1,-0.6,0.9,0.4,148.0,64.0,158.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,stop
56.1,23.1,5.1,-0.6,0.7,-0.7,93.0,-47.0,-45.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,stop
22.1,44.1,33.1,0.1,0.7,0.9,106.0,-74.0,-138.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,stop
55.1,38.1,36.1,0.5,-1.0,-1.0,-150.0,45.0,-23.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,stop
33.1,21.1,36.1,0.8,0.4,0.0,152.0,75.0,128.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,stop
25.1,7.1,15.1,0.8,-0.6,-0.8,-149.0,-9.0,-53.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,stop
71.1,24.1,47.1,0.1,0.6,-0.4,78.0,9.0,138.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,stop
99.1,14.1,24.1,0.5,0.7,0.9,8.0,-87.0,131.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
54.1,18.1,11.1,0.3,-1.0,0.8,22.0,61.0,130.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,stop
23.1,25.1,10.1,-0.5,-0.5,-0.5,73.0,-38.0,-71.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,stop
16.1,6.1,22.1,0.1,-0.8,-0.9,-131.0,10.0,-87.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,stop
51.1,8.1,20.1,-0.1,-1.0,0.6,-100.0,-22.0,-61.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
40.1,48.1,47.1,0.3,-0.4,-0.3,65.0,-42.0,-142.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,stop
58.1,42.1,34.1,-1.0,-0.5,-0.3,-101.0,82.0,-13.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,stop
23.1,3.1,0.1,-0.3,-0.5,0.8,-37.0,-7.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,stop
93.1,18.1,4.1,-0.1,-0.7,-0.7,49.0,-71.0,118.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,stop
1.1,16.1,28.1,0.3,-0.3,-0.3,174.0,1.0,-43.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,stop
27.1,48.1,22.1,0.7,0.5,-0.5,-41.0,-55.0,43.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,stop
80.1,41.1,3.1,0.4,-0.9,0.2,-155.0,28.0,-71.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,stop
34.1,31.1,48.1,0.3,-0.8,-1.0,-38.0,-17.0,88.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,stop
17.1,26.1,17.1,0.1,0.7,0.5,82.0,8.0,-132.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,stop
48.1,27.1,28.1,-0.7,-1.0,-0.7,98.0,46.0,-146.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,stop
91.1,20.1,7.1,0.2,0.3,0.3,129.0,-88.0,-39.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,stop
18.1,40.1,9.1,-0.6,-0.7,0.0,100.0,73.0,-113.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,stop
34.1,4.1,44.1,-0.6,0.0,-0.5,-46.0,-54.0,-11.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,stop
42.1,13.1,17.1,0.0,0.7,-0.3,44.0,54.0,136.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,stop
14.1,25.1,20.1,-0.9,0.5,0.5,-46.0,-12.0,130.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,stop
22.1,41.1,18.1,0.2,0.3,-0.4,174.0,79.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,stop
34.1,45.1,49.1,0.5,-0.4,-0.5,82.0,71.0,98.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,stop
95.1,44.1,16.1,-0.1,0.4,-0.2,-100.0,84.0,-126.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,stop
66.1,4.1,4.1,-0.4,0.0,0.2,179.0,-41.0,-26.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,stop
38.1,42.1,19.1,-0.7,-0.4,0.4,-94.0,-40.0,-74.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,stop
12.1,25.1,11.1,-1.0,0.9,-0.4,-100.0,-54.0,121.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,stop
27.1,43.1,28.1,-0.6,-0.6,-0.2,111.0,66.0,-43.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,stop
30.1,33.1,8.1,0.9,0.6,-0.7,-147.0,23.0,131.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,stop
26.1,2.1,47.1,-0.2,-0.6,-0.4,109.0,69.0,-169.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,stop
37.1,40.1,25.1,-0.7,-0.7,0.6,-26.0,64.0,-158.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
85.1,40.1,23.1,-0.2,0.4,0.5,119.0,29.0,55.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,stop
39.1,30.1,28.1,0.8,-0.7,-0.3,-40.0,85.0,168.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,stop
61.1,26.1,26.1,-0.1,-0.1,-0.6,125.0,-60.0,-63.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,stop
1.1,15.1,29.1,-0.4,0.3,-0.8,78.0,-58.0,-84.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,stop
73.1,45.1,45.1,0.3,-0.9,-0.2,-30.0,85.0,-51.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,stop
8.1,2.1,17.1,0.4,0.3,0.9,174.0,-10.0,26.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,stop
64.1,31.1,29.1,0.4,0.9,0.4,122.0,73.0,118.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,stop
71.1,31.1,41.1,0.2,-0.8,0.2,0.0,84.0,116.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
24.1,26.1,37.1,0.7,0.1,0.2,150.0,34.0,37.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,stop
98.1,16.1,1.1,0.7,-1.0,-0.8,-160.0,-89.0,-45.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,stop
8.1,0.1,45.1,0.6,0.7,0.1,-79.0,-86.0,123.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,stop
40.1,10.1,35.1,-0.8,0.0,-0.7,-28.0,-80.0,147.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,stop
56.1,8.1,16.1,-0.6,0.9,0.4,148.0,64.0,158.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,stop
56.1,23.1,5.1,-0.6,0.7,-0.7,93.0,-47.0,-45.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,stop
22.1,44.1,33.1,0.1,0.7,0.9,106.0,-74.0,-138.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,stop
55.1,38.1,36.1,0.5,-1.0,-1.0,-150.0,45.0,-23.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,stop
33.1,21.1,36.1,0.8,0.4,0.0,152.0,75.0,128.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,stop
25.1,7.1,15.1,0.8,-0.6,-0.8,-149.0,-9.0,-53.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,stop
71.1,24.1,47.1,0.1,0.6,-0.4,78.0,9.0,138.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,stop
99.1,14.1,24.1,0.5,0.7,0.9,8.0,-87.0,131.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
54.1,18.1,11.1,0.3,-1.0,0.8,22.0,61.0,130.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,stop
23.1,25.1,10.1,-0.5,-0.5,-0.5,73.0,-38.0,-71.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,stop
16.1,6.1,22.1,0.1,-0.8,-0.9,-131.0,10.0,-87.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,stop
51.1,8.1,20.1,-0.1,-1.0,0.6,-100.0,-22.0,-61.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
40.1,48.1,47.1,0.3,-0.4,-0.3,65.0,-42.0,-142.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,stop
58.1,42.1,34.1,-1.0,-0.5,-0.3,-101.0,82.0,-13.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,stop
23.1,3.1,0.1,-0.3,-0.5,0.8,-37.0,-7.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,stop
93.1,18.1,4.1,-0.1,-0.7,-0.7,49.0,-71.0,118.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,stop
1.1,16.1,28.1,0.3,-0.3,-0.3,174.0,1.0,-43.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,stop
27.1,48.1,22.1,0.7,0.5,-0.5,-41.0,-55.0,43.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,stop
80.1,41.1,3.1,0.4,-0.9,0.2,-155.0,28.0,-71.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,stop
34.1,31.1,48.1,0.3,-0.8,-1.0,-38.0,-17.0,88.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,stop
17.1,26.1,17.1,0.1,0.7,0.5,82.0,8.0,-132.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,stop
48.1,27.1,28.1,-0.7,-1.0,-0.7,98.0,46.0,-146.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,stop
91.1,20.1,7.1,0.2,0.3,0.3,129.0,-88.0,-39.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,stop
18.1,40.1,9.1,-0.6,-0.7,0.0,100.0,73.0,-113.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,stop
34.1,4.1,44.1,-0.6,0.0,-0.5,-46.0,-54.0,-11.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,stop
42.1,13.1,17.1,0.0,0.7,-0.3,44.0,54.0,136.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,stop
14.1,25.1,20.1,-0.9,0.5,0.5,-46.0,-12.0,130.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,stop
22.1,41.1,18.1,0.2,0.3,-0.4,174.0,79.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,stop
34.1,45.1,49.1,0.5,-0.4,-0.5,82.0,71.0,98.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,stop
95.1,44.1,16.1,-0.1,0.4,-0.2,-100.0,84.0,-126.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,stop
29.1,22.1,18.1,-0.3,-1.0,-0.5,155.0,72.0,135.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,stop
38.1,42.1,19.1,-0.7,-0.4,0.4,-94.0,-40.0,-74.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,stop
12.1,25.1,11.1,-1.0,0.9,-0.4,-100.0,-54.0,121.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,stop
27.1,43.1,28.1,-0.6,-0.6,-0.2,111.0,66.0,-43.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,stop
30.1,33.1,8.1,0.9,0.6,-0.7,-147.0,23.0,131.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,stop
26.1,2.1,47.1,-0.2,-0.6,-0.4,109.0,69.0,-169.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,stop
37.1,40.1,25.1,-0.7,-0.7,0.6,-26.0,64.0,-158.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
85.1,40.1,23.1,-0.2,0.4,0.5,119.0,29.0,55.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,stop
39.1,30.1,28.1,0.8,-0.7,-0.3,-40.0,85.0,168.0,2.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,stop
61.1,26.1,26.1,-0.1,-0.1,-0.6,125.0,-60.0,-63.0,4.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,stop
1.1,15.1,29.1,-0.4,0.3,-0.8,78.0,-58.0,-84.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,stop
73.1,45.1,45.1,0.3,-0.9,-0.2,-30.0,85.0,-51.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,stop
8.1,2.1,17.1,0.4,0.3,0.9,174.0,-10.0,26.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,stop
64.1,31.1,29.1,0.4,0.9,0.4,122.0,73.0,118.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,stop
71.1,31.1,41.1,0.2,-0.8,0.2,0.0,84.0,116.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
24.1,26.1,37.1,0.7,0.1,0.2,150.0,34.0,37.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,stop
98.1,16.1,1.1,0.7,-1.0,-0.8,-160.0,-89.0,-45.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,stop
8.1,0.1,45.1,0.6,0.7,0.1,-79.0,-86.0,123.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,stop
40.1,10.1,35.1,-0.8,0.0,-0.7,-28.0,-80.0,147.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,stop
56.1,8.1,16.1,-0.6,0.9,0.4,148.0,64.0,158.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,stop
56.1,23.1,5.1,-0.6,0.7,-0.7,93.0,-47.0,-45.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,stop
22.1,44.1,33.1,0.1,0.7,0.9,106.0,-74.0,-138.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,stop
55.1,38.1,36.1,0.5,-1.0,-1.0,-150.0,45.0,-23.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,stop
33.1,21.1,36.1,0.8,0.4,0.0,152.0,75.0,128.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,stop
25.1,7.1,15.1,0.8,-0.6,-0.8,-149.0,-9.0,-53.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,stop
71.1,24.1,47.1,0.1,0.6,-0.4,78.0,9.0,138.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,stop
99.1,14.1,24.1,0.5,0.7,0.9,8.0,-87.0,131.0,4.0,4.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
54.1,18.1,11.1,0.3,-1.0,0.8,22.0,61.0,130.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,stop
23.1,25.1,10.1,-0.5,-0.5,-0.5,73.0,-38.0,-71.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,stop
16.1,6.1,22.1,0.1,-0.8,-0.9,-131.0,10.0,-87.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,stop
51.1,8.1,20.1,-0.1,-1.0,0.6,-100.0,-22.0,-61.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,stop
40.1,48.1,47.1,0.3,-0.4,-0.3,65.0,-42.0,-142.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,stop
58.1,42.1,34.1,-1.0,-0.5,-0.3,-101.0,82.0,-13.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,stop
23.1,3.1,0.1,-0.3,-0.5,0.8,-37.0,-7.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,stop
93.1,18.1,4.1,-0.1,-0.7,-0.7,49.0,-71.0,118.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,stop
1.1,16.1,28.1,0.3,-0.3,-0.3,174.0,1.0,-43.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,stop
27.1,48.1,22.1,0.7,0.5,-0.5,-41.0,-55.0,43.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,stop
80.1,41.1,3.1,0.4,-0.9,0.2,-155.0,28.0,-71.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,stop
34.1,31.1,48.1,0.3,-0.8,-1.0,-38.0,-17.0,88.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,stop
17.1,26.1,17.1,0.1,0.7,0.5,82.0,8.0,-132.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,stop
48.1,27.1,28.1,-0.7,-1.0,-0.7,98.0,46.0,-146.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,stop
91.1,20.1,7.1,0.2,0.3,0.3,129.0,-88.0,-39.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,stop
18.1,40.1,9.1,-0.6,-0.7,0.0,100.0,73.0,-113.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,stop
34.1,4.1,44.1,-0.6,0.0,-0.5,-46.0,-54.0,-11.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,stop
42.1,13.1,17.1,0.0,0.7,-0.3,44.0,54.0,136.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,stop
14.1,25.1,20.1,-0.9,0.5,0.5,-46.0,-12.0,130.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,stop
22.1,41.1,18.1,0.2,0.3,-0.4,174.0,79.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,stop
34.1,45.1,49.1,0.5,-0.4,-0.5,82.0,71.0,98.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,stop
95.1,44.1,16.1,-0.1,0.4,-0.2,-100.0,84.0,-126.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,stop
29.1,22.1,18.1,-0.3,-1.0,-0.5,155.0,72.0,135.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,stop
33.1,19.1,46.1,-0.2,-0.9,0.2,148.0,-65.0,156.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,stop
12.1,25.1,11.1,-1.0,0.9,-0.4,-100.0,-54.0,121.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,stop
27.1,43.1,28.1,-0.6,-0.6,-0.2,111.0,66.0,-43.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,2.0,stop
30.1,33.1,8.1,0.9,0.6,-0.7,-147.0,23.0,131.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,stop
26.1,2.1,47.1,-0.2,-0.6,-0.4,109.0,69.0,-169.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,stop
37.1,40.1,25.1,-0.7,-0.7,0.6,-26.0,64.0,-158.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,stop
